selec,start,end,sound.files,File_Offset,Call_Type,Distance,Quality,CallerID,Cert_ID,Context,Cert_Con,Elicitor1_ID,Cert_ID_Elic1,Comments,Alt_Elic1,Alt_Caller,Alt_Con,selec.file,soundID,CallerGrp,CallerSex,CallerDOB,CallerMom,CallerMatr,Elicitor1Grp,Elicitor1Sex,Elicitor1DOB,Elicitor1Mom,Elicitor1Matr,date,CallerAge,Elicitor1Age,CallerBinAge,ElicitorBinAge,CallerAdMale,Elicitor1AdMale,newSocCat,Context2,SndFile,QR1,QR2,Cert_ID_Bin,Cert_Con_Bin,Cert_ID_Elic1_Bin,Con_Usable,file,sprsMed,sprsMbw,sprsEqbw,sprsMc,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,Fw1,Fw2,Fw3,Fw4,Mw1,Mw2,Mw3,Mw4,F1,F2,F3,F4,M1,M2,M3,M4
5,182.822,187.7729735,20191218_1148.WAV,182.822,RUM,10,2,R38.01,1,GWG,1,R36.0314,1,NA,NA,NA,NA,20191218_1148_20191218_1356.Table.1.selections.txt,20191218_1148_sel5.wav,Swahilis,F,2/2/2001,R38,R38.01,Swahilis,M,9/18/2014,R36.03,R38.01,12/18/2019,6893,1917,adult,juv,no,no,A2J,greeting,20191218_1148,NA,NA,1,1,1,1,20191218_1148_sel5.wav,0,0.054328164,0.113576724,1,5.84E-05,-0.0002903,-8.57E-05,-0.000944241,0.000105844,-0.000859229,-0.002167086,0.000684108,0.001796454,0.002115901,-0.000487247,-0.000233251,-0.000333134,-0.000987672,0.000860937,-0.001030581,-0.000613368,0.000476767,0.000171093,0.001643578,-0.000300499,0.000838112,-0.001043618,-0.003320014,0.001327556,0.002566662,-2.73E-05,-0.001838627,-0.000195465,0.000145793,-5.09E-05,-0.002449689,-0.001459995,0.003037746,0.000771043,-0.002068963,-0.000999499,-0.001918548,-0.002429477,0.000245528,0.001262607,-0.000425962,-0.000984223,-0.000493325,-0.001501913,-0.000150524,0.000421145,0.000287225,0.002382732,0.001703144,-0.000844909,-0.000470657,0.000166901,0.000597705,-0.000729572,0.00034058,0.001946758,-0.000370923,0.000457012,-0.002483046,-0.00031634,0.000510758,-0.000201037,0.000490644,-0.000190859,0.000426059,0.00027094,0.000691194,-0.001411793,0.005812232,-0.005219845,0.000558821,5.12E-05,-0.000488682,1.674107143,2.455357143,3.459821429,5.580357143,2.11028628,2.211432115,1.518505475,2.758821445,1.227678571,2.120535714,5.46875,11.94196429,1.600074342,1.683768263,2.697648994,1.471187525
9,303.014,310.3704745,20191218_1148.WAV,303.014,RUM,7,3,R38.01,1,CCF,1,R38.0113,1,can't be certain of context,NA,NA,NA,20191218_1148_20191218_1356.Table.1.selections.txt,20191218_1148_sel9.wav,Swahilis,F,2/2/2001,R38,R38.01,Swahilis,M,11/30/2013,R38.01,R38.01,12/18/2019,6893,2209,adult,juv,no,no,MomJuv,contact,20191218_1148,NA,NA,1,1,1,1,20191218_1148_sel9.wav,0.187470992,0.146138007,0.33413302,0.439911084,8.40E-05,-0.000439881,-0.000713348,-0.001136787,-0.000198787,-0.000498646,-0.001695613,-0.00024758,8.35E-05,0.001628008,-0.001186717,0.000187865,-0.000223887,-0.000564373,0.001278594,-0.001710599,-0.000176691,0.001205214,0.000473497,0.00175299,-0.001472022,0.001454183,0.000264263,-0.002141498,0.001199753,5.59E-05,0.000245216,-0.002513702,0.000262543,7.87E-05,-0.000954051,-0.001096289,-0.000598111,0.001897429,-0.000175736,-0.002352208,-0.002547848,-0.001172777,-0.004569477,0.001496355,0.003521242,-0.000240151,-0.0002615,-0.000528607,-0.002557351,-0.000329868,0.000664686,0.000651095,0.002122223,0.001245732,-6.08E-05,-0.000101622,0.00216892,-0.001013429,-0.005344538,0.000538347,-0.0020548,-0.000434817,-0.000552218,-0.004470504,-0.000504678,0.00145784,-0.000116401,0.000280916,-0.003875133,0.001179212,-0.004542005,-0.002070239,0.001259322,0.001381331,0.000755919,-0.00407873,0.002248375,-0.000914811,1.450892857,2.176339286,5.46875,12.05357143,2.916797245,1.827113991,2.118304024,1.711478493,0.613839286,2.232142857,5.691964286,12.05357143,1.640968461,3.216236708,1.694925163,1.866008057
65,398.075,405.2188597,20191218_1257.WAV,398.075,RUM,NA,2,R38.01,1,CCC,1,R36.06,1,"Layla APR Habiba but I DON'T think that is the eliciting context. Sounds like Habiba is talking to Hadithi, who is OOS",NA,NA,NA,20191218_1148_20191218_1356.Table.1.selections.txt,20191218_1257_sel65.wav,Swahilis,F,2/2/2001,R38,R38.01,Swahilis,F,4/5/2006,R36,R38.01,12/18/2019,6893,5005,adult,adult,no,no,AgeMts,contact,20191218_1257,NA,NA,1,1,1,1,20191218_1257_sel65.wav,0.787401181,0.261831424,0.591516287,0.143103255,-0.00148211,0.000199962,-0.000903442,-0.002055345,-0.000243456,-0.00024317,-0.002645637,0.000448538,-0.002288925,0.002417969,-0.000910446,0.000715604,1.25E-05,0.000533788,0.000905597,-0.00080018,0.000270261,-6.91E-05,0.000238419,0.001117763,-0.003243292,0.000671459,0.001535136,0.001830738,0.001758776,-0.000310234,0.000330215,-0.000630014,-0.000540815,0.000235407,-0.000143222,-0.000520596,0.000126369,0.000998812,-0.001604374,-0.002675104,-0.002347302,-0.002104897,-0.002195453,0.00042608,0.000185954,0.000144354,0.000555689,-0.00065573,-0.001082729,-0.000471031,-0.000519231,-0.000636741,0.000239639,-0.001734947,-0.000231768,0.000292099,0.001547281,2.62E-05,-0.006110851,-0.000100284,0.005551074,-4.22E-05,0.001078599,-0.001410484,-0.000654517,0.00070411,-0.002336281,-7.05E-05,-0.000947683,0.000851159,-0.004223187,-0.001802286,-0.001117266,0.001225222,0.002330147,-0.003202007,0.00530827,-0.00064023,1.897321429,3.013392857,5.133928571,6.919642857,3.048175222,2.092678745,2.262483406,2.573501042,1.450892857,2.008928571,6.919642857,10.49107143,1.863931364,1.827384926,1.921944653,2.158834361
66,409.684,415.5521704,20191218_1257.WAV,409.684,RUM,NA,2,R38.01,1,CCC,1,R36.06,1,"Layla APR Habiba but I DON'T think that is the eliciting context. Sounds like Habiba is talking to Hadithi, who is OOS",NA,NA,NA,20191218_1148_20191218_1356.Table.1.selections.txt,20191218_1257_sel66.wav,Swahilis,F,2/2/2001,R38,R38.01,Swahilis,F,4/5/2006,R36,R38.01,12/18/2019,6893,5005,adult,adult,no,no,AgeMts,contact,20191218_1257,NA,NA,1,1,1,1,20191218_1257_sel66.wav,0.398372634,0.198343408,0.449006787,0.2407418,-0.001324051,-0.000113841,-0.000869238,-0.001165891,-0.000779555,0.000942317,-0.003037449,0.000508275,-0.001375691,0.001925131,-0.000928455,0.000131334,-2.82E-05,0.000264644,0.000892238,0.000200449,0.001364922,-0.000837518,0.000759968,0.000453966,-0.001632716,0.000555894,0.000947115,0.001620422,0.00173118,0.000639974,0.000309806,-0.00064526,-0.000768748,-0.000122862,-0.000292987,-0.000429585,-0.001161779,0.000358335,-0.00239623,-0.002812996,-0.001832175,-0.002710116,-0.000846866,-0.000336044,-0.000238037,-0.000189506,0.000878265,-0.000508131,-0.001244842,4.78E-05,-0.000472452,-0.000762536,-0.00034306,-0.002052479,0.000604125,-0.000458131,0.001376222,0.000710501,-0.003683578,1.66E-05,0.007205902,-0.000871995,0.001007599,-0.001420406,-0.000433319,0.000205112,-0.001193198,0.000142843,0.000788817,-7.10E-05,-0.002152064,0.002267947,9.69E-05,0.005835376,0.001737951,-0.002696167,0.001227407,-0.000513396,0.892857143,2.232142857,7.03125,11.38392857,3.672978679,2.097284224,2.282254341,2.49836449,1.450892857,2.232142857,5.691964286,6.361607143,1.823559858,1.810937623,1.837392967,1.813659507
68,422.25,428.5008772,20191218_1257.WAV,422.25,RUM,NA,2,R38.01,1,CCC,1,R36.06,1,"Layla APR Habiba but I DON'T think that is the eliciting context. Sounds like Habiba is talking to Hadithi, who is OOS",NA,NA,NA,20191218_1148_20191218_1356.Table.1.selections.txt,20191218_1257_sel68.wav,Swahilis,F,2/2/2001,R38,R38.01,Swahilis,F,4/5/2006,R36,R38.01,12/18/2019,6893,5005,adult,adult,no,no,AgeMts,contact,20191218_1257,NA,NA,1,1,1,1,20191218_1257_sel68.wav,0.227643507,0.194029742,0.388203724,0.411305326,-0.002532106,4.54E-05,-0.001503883,-0.0001495,-0.000413907,0.002284335,-0.002682183,-0.001827715,-0.001726899,0.000734827,-0.001001671,-0.001179199,-0.000429797,-0.001431349,0.000853995,5.90E-05,0.002129569,0.000640736,0.000355819,-0.000785725,-0.001710582,0.001001525,0.000562375,0.000239835,0.001019428,0.000742744,0.000906657,-0.000706482,-0.000549966,0.001111294,-0.000225869,-0.000430163,-1.49E-05,-0.000568488,-0.00173456,-0.002276427,-0.000730805,-0.000963835,-0.000836647,-0.000319686,0.00103158,0.001332853,0.000341284,-0.000652788,-0.000682419,0.000622423,0.000367256,-0.000415555,-0.000737499,-0.000324909,0.000162112,-0.000408843,6.01E-06,0.000678528,-0.001274459,0.000104095,0.005397695,-0.000234457,0.000619994,-0.000144915,0.000127487,0.000788039,-0.002767407,0.000348113,0.001061389,-0.000130588,0.001209228,0.003501927,0.004148699,0.005346366,0.0012389,0.000165007,0.000485904,-0.002673686,1.004464286,2.34375,6.026785714,11.94196429,2.854857239,2.260616372,2.310398698,3.196974054,0.669642857,1.897321429,2.455357143,12.05357143,2.170673929,1.690128368,1.934564717,1.679326097
52,79.7841,87.86346511,20191224_1214.WAV,79.7841,RUM,10,3,R38.01,1,GJJ,1,B1437,1,NA,NA,NA,NA,20191224_0817_to_20191224_1700.Table.1.selections.txt,20191224_1214_sel52.wav,Swahilis,F,2/2/2001,R38,R38.01,NativeAmericans,M,5/4/2003,M11.91,NA,12/24/2019,6899,6078,adult,adult,no,yes,AdMale,greeting,20191224_1214,NA,NA,1,1,1,1,20191224_1214_sel52.wav,0,0.126446315,0.245959167,1,-0.000294891,0.000308973,-8.18E-05,-0.00104834,8.34E-05,0.001256135,-0.002358594,-7.90E-05,0.00011342,0.00164712,-0.000874331,-0.000537658,0.000590628,-4.67E-05,6.17E-05,0.000545917,0.001191608,0.000321554,0.000419933,-2.32E-05,-0.00035783,0.000375831,-0.000313882,0.000460383,0.001127603,0.000878789,0.000312427,-0.000921497,-0.000273593,-0.000170397,-0.000441342,-0.001642619,-0.001510506,0.00223878,-0.001778924,-0.00194271,-0.001333981,-0.002873886,-0.001133795,-0.001021179,-0.001115829,0.000301415,-0.000735441,-0.00062526,-0.000890441,2.59E-05,0.000459392,-0.000292597,0.000812052,-0.000141042,0.000830186,-0.000387386,0.000313862,0.000380016,-0.002960507,0.00031688,0.003647732,-0.00019159,0.001090591,-0.001141374,-0.000498611,0.000474262,0.00086649,0.000717922,-0.001541315,0.00030791,-0.00357429,0.001407906,-0.002584618,0.009412511,-0.005230311,0.003016284,0.004303048,-0.001946651,2.232142857,4.910714286,5.747767857,11.328125,2.342739328,3.150306162,2.198902931,4.49200384,0.613839286,1.841517857,5.46875,11.328125,2.081530869,2.616798522,1.819165703,2.467314784
59,450.2481,453.8194748,20191224_1214.WAV,450.2481,RUM,10,3,R38.01,1,GWG,1,R36.03,1,minimal overlap; JSN toward the rest of the group behind her,NA,NA,NA,20191224_0817_to_20191224_1700.Table.1.selections.txt,20191224_1214_sel59.wav,Swahilis,F,2/2/2001,R38,R38.01,Swahilis,F,1/4/2003,R36,R38.01,12/24/2019,6899,6198,adult,adult,no,no,AgeMts,greeting,20191224_1214,NA,NA,1,1,1,1,20191224_1214_sel59.wav,1.09124224,0.277318045,0.546113192,0.472833665,-0.000445038,-5.53E-05,-0.000802008,-0.002510758,-0.000270458,0.000593144,-0.002605336,0.00220203,-0.001479093,0.002344495,-0.001270035,0.00355186,-0.0005707,0.000492336,-0.000354622,0.003028436,9.04E-05,0.001563262,0.000454075,-0.00087986,0.001017284,-0.001284411,0.000626533,0.002004945,-0.000604827,0.00149313,-8.40E-05,0.001065737,4.29E-05,0.000841064,-0.000878116,0.000357318,-0.000167845,0.001415442,-0.004172034,-0.005475468,-0.003714907,-0.004534598,-0.002248691,-0.00169299,-0.000599845,0.001341705,-0.00043627,-0.000591688,-0.000817531,0.000389768,0.000314859,0.001896329,0.003382048,0.003932457,-0.001652728,0.000915705,-0.002124381,-0.000150395,0.00715429,0.00080464,0.0021641,-0.000224233,0.000660235,0.000869001,0.00079789,-0.000630478,0.005941091,0.000801371,0.002680604,-0.000206983,-0.002412239,0.002435669,0.001047002,0.006965566,-0.007359503,-0.005849133,0.008631115,-0.003638067,1.450892857,2.455357143,6.808035714,8.928571429,2.059809942,1.958123903,2.020175108,1.979857988,1.116071429,2.455357143,6.808035714,10.9375,1.79406049,2.177078866,2.064369799,1.575809766
69,779.8003,785.7883881,20191224_1214.WAV,779.8003,RUM,NA,2,R38.01,1,GWG,1,R36.03,1,rAPR by R36.06 and C'18 1 min later,NA,NA,NA,20191224_0817_to_20191224_1700.Table.1.selections.txt,20191224_1214_sel69.wav,Swahilis,F,2/2/2001,R38,R38.01,Swahilis,F,1/4/2003,R36,R38.01,12/24/2019,6899,6198,adult,adult,no,no,AgeMts,greeting,20191224_1214,NA,NA,1,1,1,1,20191224_1214_sel69.wav,0.979479938,0.302556664,0.596833934,0.320843715,0.002249279,-0.00033801,0.001148943,-9.32E-05,0.00042397,-0.000263086,-0.000501426,0.001461028,0.002454494,0.001720541,-0.000576143,0.002814749,-0.00115471,0.000475867,4.21E-05,0.001042156,-0.001431216,0.002371465,-0.00058671,-0.001456406,0.004932457,0.000132705,-0.00160534,-0.001340833,0.001305017,0.000534845,-0.000165242,-0.003832663,-0.000656411,-5.82E-05,-0.000606538,-0.001397445,-0.001415473,0.004207988,-0.000227782,-0.003681676,-0.003851523,-0.002913037,-0.003866904,0.001389113,0.001793217,0.0004442,1.22E-05,-0.000366331,-0.001150367,0.000257823,0.001413241,0.002368527,0.005169391,0.00504346,-1.46E-05,0.000104231,0.003026679,-0.000899251,-0.007707278,0.000634244,-0.002299434,-0.000172435,-0.000249125,-0.00056797,-0.000577698,6.62E-05,0.001407685,0.000406143,-0.002922142,0.000726191,-0.005182521,-0.004341459,0.001663198,-0.000368451,-0.000770057,-0.002430173,-0.001261883,-0.004498762,2.120535714,5.022321429,9.040178571,14.28571429,2.621454596,4.142415659,2.646786474,2.112508555,0.223214286,1.060267857,2.064732143,9.040178571,1.658217498,1.823268799,1.880358846,1.620161307
78,267.429,274.1476299,20191224_1234.WAV,267.429,RUM,NA,3,R36.06,0.33,GWG,1,R38.0113,1,alt=R38.01 or R36.03. group just approached by R38.0113,NA,NA,NA,20191224_0817_to_20191224_1700.Table.1.selections.txt,20191224_1234_sel78.wav,Swahilis,F,4/5/2006,R36,R38.01,Swahilis,M,11/30/2013,R38.01,R38.01,12/24/2019,5011,2215,adult,juv,no,no,A2J,greeting,20191224_1234,NA,NA,0,1,1,1,20191224_1234_sel78.wav,0.455435624,0.194453268,0.466542445,0.216897059,0.000328508,0.000405039,0.000113377,5.90E-05,0.001007002,-0.002417661,0.000959526,6.13E-05,-0.00075498,-0.000914454,-0.001019157,0.003313029,-0.000641088,0.003108178,-0.000265844,0.000410815,0.000350936,-0.001229549,0.000439235,-0.001012139,-0.000749859,-0.000256768,-0.000427502,0.001531933,0.000221603,-0.00140305,0.000830529,0.001143329,-0.000878246,-0.000270445,0.000177438,0.001015897,0.000547172,-0.001342715,-0.003565937,-0.004333503,-0.003450417,-0.002332651,-0.003599995,0.000693128,0.00067837,-0.00019432,-0.000370039,-0.001538983,-0.003569749,0.001275036,-0.000640838,-0.001498163,-0.003790747,-0.006297864,0.0021502,3.84E-05,-0.00112153,-0.000519223,0.003214118,-0.000119651,-3.46E-05,0.000189922,-0.000735518,-0.002172876,-0.000394618,0.000619974,-0.005503005,-0.000366154,-0.001483856,1.60E-05,0.004491517,0.002309699,0.003034403,0.00168257,0.002540845,0.001982772,0.003052145,-0.001254201,0.78125,2.176339286,5.580357143,12.44419643,2.18328537,1.883262151,1.986229812,2.225532025,2.008928571,5.524553571,6.863839286,12.66741071,1.971460262,1.792616777,1.672970001,1.877727337
38,1776.279,1785.401855,20191226_1101.WAV,1776.279,RUM,10,2,M12.03,1,CCC,1,M12.0319,1,I think she is calling her 2019 calf but I don't know for sure. Group is beginning to move,NA,NA,NA,20191226_0816_to_20191226_1301.Table.1.selections.txt,20191226_1101_sel38.wav,NativeAmericans,F,8/10/2003,M12,M12,NativeAmericans,F,10/25/2019,M12.03,M12,12/26/2019,5982,62,adult,juv,no,no,MomJuv,contact,20191226_1101,NA,NA,1,1,1,1,20191226_1101_sel38.wav,0.807561962,0.174875975,0.400469055,0.30363153,-0.002896449,0.000237036,-0.001830697,0.001499265,0.000141806,0.000611751,0.001110399,-0.00046533,0.000455209,-0.000671587,0.000465393,-0.001640583,0.000187276,8.89E-05,-0.000607918,0.001548146,2.42E-05,0.001223947,9.16E-05,7.62E-05,0.000594249,3.71E-05,3.13E-05,0.000578013,-0.000838639,-0.000728885,-5.85E-05,0.000701371,0.000108965,0.000345121,-0.000259134,-0.00235573,-0.001660156,0.003676733,0.001430691,-0.000508005,-0.001038212,-0.00097733,-0.000923158,0.000444728,-0.000351102,0.000309076,-0.000325802,-0.000754459,-0.003178477,0.000468725,0.000807191,0.000914506,0.001224655,0.001805179,-0.001087511,-4.45E-05,-0.000680234,-0.000134899,0.002614502,-5.94E-05,0.000580063,-0.000328589,0.000146614,-0.001122219,-0.000338498,0.000728542,-0.002615862,1.64E-05,-0.003393471,0.000286587,0.00045264,0.002691208,-0.00282544,0.001355989,0.000180607,-0.001916536,-0.001219119,0.000868977,0.837053571,2.008928571,3.404017857,13.00223214,3.101921695,5.167093261,2.19165096,2.533234384,0.111607143,2.064732143,5.636160714,13.00223214,1.967350987,2.657374602,1.679278872,2.574127578
65,2077.8851,2083.989058,20200102_1015.WAV,2077.8851,RUM,5,2,R23,1,GJJ,1,R23.09,1,NA,NA,NA,NA,20200102_0855_to_20200102_1659.Table.1.selections.txt,20200102_1015_sel65.wav,Artists,F,6/30/1976,NA,R23,Artists,F,1/3/2009,R23,R23,1/2/2020,15891,4016,adult,adult,no,no,MomAdF,greeting,20200102_1015,NA,NA,1,1,1,1,20200102_1015_sel65.wav,0.83834153,0.264186727,0.595624023,0.175850435,0.000722551,-4.38E-05,0.000822657,0.000192837,-0.000600245,0.003022755,-0.001963805,-0.000691127,0.001701615,0.000448918,-0.000475318,0.000160533,0.000351165,-0.002071778,-0.001219916,0.000521283,0.001239636,0.000651283,-0.00073202,-0.002022026,0.004527122,-0.001143943,-0.001486876,-0.001954805,0.000379792,0.0009467,6.57E-05,-0.001624655,-0.000680475,-0.000288822,-0.000456059,0.000672934,0.000943231,-0.000758119,-0.00165315,0.000184912,-0.000188646,-7.52E-05,-0.000211005,0.001513093,0.000741487,-0.000939955,-9.15E-05,-0.000112034,-0.000401054,-0.000327706,-0.000296942,0.001074093,0.001050718,0.001419741,-0.001337076,-0.000453657,-0.000366422,-0.000374258,0.000226261,4.77E-05,-0.000253105,0.001273592,-0.000302278,0.001789584,-0.000393389,0.000131901,0.002412585,0.00026328,-0.002868661,0.000783179,0.001016139,-0.002746148,-0.003612878,0.003369977,0.003548331,-0.004511981,-0.004591045,0.004115648,1.450892857,2.399553571,8.705357143,11.94196429,2.984850559,3.507291492,2.28139212,1.994339236,1.227678571,2.34375,5.022321429,12.33258929,2.026958609,1.813688833,1.782390074,1.940895304
67,2086.4269,2094.001333,20200102_1015.WAV,2086.4269,RUM,5,3,R23,1,GJJ,1,R23.09,1,NA,NA,NA,NA,20200102_0855_to_20200102_1659.Table.1.selections.txt,20200102_1015_sel67.wav,Artists,F,6/30/1976,NA,R23,Artists,F,1/3/2009,R23,R23,1/2/2020,15891,4016,adult,adult,no,no,MomAdF,greeting,20200102_1015,NA,NA,1,1,1,1,20200102_1015_sel67.wav,1.151996744,0.305579843,0.629292937,0.353835905,-0.002270946,0.000342113,-0.001325846,0.000783179,-0.001180182,0.005992737,-0.002361827,-0.001082183,0.000338199,-0.000419998,0.000509047,-0.003430328,0.000856504,-0.002990744,-0.001586371,-0.000224826,0.002949999,0.001426507,-0.000297793,-0.002138844,0.004101277,-0.001546601,-0.001162693,-0.000478818,0.000313943,-0.001533257,-0.000176183,-0.000768389,-0.000234403,-2.45E-05,9.02E-05,0.000880955,0.001156799,-0.001475109,-0.000290602,0.001480583,0.001470461,0.000844994,6.74E-05,-0.0002729,0.000840655,-0.000833189,0.00016154,-0.00049363,0.000374002,0.000159512,-0.000620781,-0.000309277,0.000570131,0.000433179,-0.00069991,0.000417855,0.00052502,-0.000465145,-0.002194076,0.000295542,-0.00288955,-0.000115926,-0.001578999,-0.001671005,-0.000268528,0.000317693,0.003363696,0.000475421,-0.003065757,0.00037195,0.005295391,-0.007476772,-0.000303306,-0.00197604,-0.0016105,-0.003914318,0.003708009,0.002638652,0.111607143,1.5625,2.678571429,5.301339286,2.051598966,2.726447407,2.038158517,2.235553877,0.167410714,1.618303571,5.301339286,13.50446429,1.763772398,1.935646603,2.005160334,2.437908616
68,2094.0728,2100.691594,20200102_1015.WAV,2094.0728,RUM,5,2,R23,1,GJJ,1,R23.09,1,NA,NA,NA,NA,20200102_0855_to_20200102_1659.Table.1.selections.txt,20200102_1015_sel68.wav,Artists,F,6/30/1976,NA,R23,Artists,F,1/3/2009,R23,R23,1/2/2020,15891,4016,adult,adult,no,no,MomAdF,greeting,20200102_1015,NA,NA,1,1,1,1,20200102_1015_sel68.wav,0.354076934,0.322332649,0.640558267,0.590623051,0.000944326,0.000745114,0.000913703,0.001553397,-0.000707577,0.007260358,-0.002414672,-0.000946711,0.00261028,-0.000648367,0.00170998,-0.003318189,0.000437648,-0.003274341,-0.001055383,0.000946669,0.004663518,0.001308707,1.97E-05,-0.00292034,0.007899815,-0.001194922,-0.002418928,-0.001743958,0.000427985,0.00038364,2.00E-05,-0.000845707,-0.000740086,-0.000170422,-0.000663601,0.001323471,0.000410402,-0.001912371,-0.00143263,-0.000368709,4.40E-05,0.000705813,0.000622609,-0.000865536,-3.26E-05,-0.000277294,-0.000509094,0.000747757,0.000938572,1.27E-05,-0.000681653,-0.000260523,0.000302867,8.18E-05,-0.00056997,-0.000368784,-1.38E-05,-0.000721985,-0.000834555,0.000477046,-0.004865431,8.98E-06,-0.001906074,-0.000414158,-0.000125619,0.000855153,0.000339443,8.91E-05,0.000856778,6.69E-05,0.006820889,-0.003245223,-0.001129298,0.001832453,0.00129308,0.002380212,0.003930175,0.007029378,1.227678571,2.34375,5.580357143,13.78348214,2.294369608,2.573186002,2.57729416,3.586447275,0.446428571,1.841517857,2.455357143,13.83928571,1.769894401,1.751857027,2.12517674,2.858240736
21,528.262,534.5554002,20200109_0918.WAV,528.262,RUM,25,3,M8.98,1,CCF,1,M8.88,1,"virtually certain these calls were contact calls directed towards M8.88 because she was lagging behind the group and M8.98 was standing there as if waiting for her while the rest of the group moved off, and as soon as M8.88 got closer, M8.98 approached her and they had a greeting ceremony",NA,NA,NA,20200109_0825_20200109_0939.Table.1.selections.txt,20200109_0918_sel21.wav,M8s,F,2/28/1998,M8,M8.88,M8s,F,6/30/1988,M8,M8.88,1/9/2020,7985,11515,adult,adult,no,no,YngA2A,contact,20200109_0918,NA,NA,1,1,1,1,20200109_0918_sel21.wav,0.302116396,0.154699008,0.329901199,0.276550594,0.000998733,-1.42E-05,0.000778355,-0.001464026,-0.000410444,0.002037592,-0.002280942,0.000767528,-0.00185583,0.001210689,-0.000931276,-0.000727739,0.001453661,-0.001297058,-6.64E-05,0.001088015,0.001359251,-0.000165724,-0.000848572,-0.000950079,0.002419757,-0.000206186,-0.000620466,0.001407252,-0.002495321,-0.00188013,-0.000533392,0.001978617,0.000458422,0.000153421,0.000487896,0.002106679,0.000495046,-1.66E-05,0.000851749,0.001940803,4.09E-06,0.00282286,-0.000866143,0.001083796,0.000787167,-0.001273887,0.001105807,-0.000694662,0.000403529,-0.000101468,-0.000593972,1.38E-05,-0.000285127,0.001341964,-0.000832242,0.000871445,-0.000190797,-0.00135922,0.005279589,0.000584007,-0.005335852,0.000640109,-0.000772428,0.001974724,-0.000140222,-0.000301995,-0.003807582,-0.000398876,-0.000824298,0.000326668,-0.008410905,0.002358912,-0.000457161,-0.004777335,0.006302313,-0.001707995,0.002181892,-0.000781248,0.223214286,2.566964286,5.803571429,13.72767857,2.048376941,2.596127511,2.302907786,2.426351776,1.450892857,2.008928571,5.803571429,13.72767857,1.837739819,1.784677791,2.412187522,1.495533128
23,573.866,581.1799516,20200109_0918.WAV,573.866,RUM,25,3,M8.98,1,CCF,1,M8.88,1,overlap with very faint RUM at beginning of call. Hopefully still useable for playback? M8.88 has just come into sight and M8.98 calls then starts walking toward her,NA,NA,NA,20200109_0825_20200109_0939.Table.1.selections.txt,20200109_0918_sel23.wav,M8s,F,2/28/1998,M8,M8.88,M8s,F,6/30/1988,M8,M8.88,1/9/2020,7985,11515,adult,adult,no,no,YngA2A,contact,20200109_0918,NA,NA,1,1,1,1,20200109_0918_sel23.wav,0.17963845,0.166921734,0.289574482,0.651693514,0.00143749,0.000272993,0.00121965,-0.000765327,0.000452289,-0.000403449,0.000179807,0.001035351,-0.000597552,0.002138726,-0.001077238,0.000792306,0.000544226,0.000904753,-0.000538119,0.001918371,-0.001725301,0.000582472,-0.000938771,-0.001427266,0.002171098,-0.000681462,-0.000540335,0.001244086,-0.001385141,-0.00060115,9.44E-06,0.000344768,0.000475976,0.000767379,6.05E-05,-0.000550023,-0.000776698,0.000935902,0.001554414,0.001124579,0.000114639,-0.000761299,0.001702321,-0.001190192,-0.002605295,0.000686287,0.000169154,0.000266028,-0.000151564,2.37E-05,-0.000230354,0.001481951,0.001258825,0.00325061,-0.000982523,0.000157975,-0.000593307,0.000299238,0.002194723,-6.51E-05,-0.00042655,0.000136776,-0.000151889,0.000706591,-0.000442631,2.29E-05,0.002360069,0.000402516,-0.000453603,-7.73E-05,-0.002479971,0.005218144,0.001898644,-0.004514175,0.000388883,-1.11E-05,0.005197214,0.001845768,1.116071429,2.008928571,3.627232143,11.77455357,2.568426807,2.210700942,2.298410574,1.890108128,0.669642857,2.064732143,5.46875,6.25,1.710473608,2.418117447,1.691719298,1.611130177
